SeglingNr,SeglingRegistrerandeKrets,SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,SeglingFNBoatIndivid,SeglingBåtIndivid,SeglingBåtTyp,SeglingFNStartpunkt,SeglingStartnr,SeglingÖvertid,SeglingTotalDist,SeglingAvdrag,SeglingGodkDist,SeglingSxkTal,SeglingPlakatDist,SeglingEfteranmäld,SeglingEjStart,SeglingBrutit,SeglingFiktiv,SeglingÅr,SeglingVH,SeglingLåst,SeglingDeltarFest,SeglingDeltarFestNotering,SeglingBetalt,SeglingBetaltBelopp,SeglingKorrDistans
2080,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,271,"Maritim","Sveakryssare",588,2,31,1.0720000000000000e+02,4.5999999999999996e+00,1.0259999999999999e+02,1.1699999999999999e+00,8.7700000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2081,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,827,"Pio","Dufour 365 Grand Large",569,3,11,1.1940000000000001e+02,1.8000000000000000e+00,1.1759999999999999e+02,1.1599999999999999e+00,1.0140000000000001e+02,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2082,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,30,"Hägern","Maxi 77",537,4,36,9.0099999999999994e+01,4.5000000000000000e+00,8.5599999999999994e+01,1.0449999999999999e+00,8.1900000000000006e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2083,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,736,"Femettan","CB 365",537,5,-43,1.0240000000000001e+02,0.0000000000000000e+00,1.0240000000000001e+02,1.2849999999999999e+00,7.9700000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2084,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",48,8,"Kajsa","Skärgårdskryssare 75",537,6,-115,2.2380000000000001e+02,0.0000000000000000e+00,2.2380000000000001e+02,1.2600000000000000e+00,1.7759999999999999e+02,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2085,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,520,"Trotsig","Hanse 315",555,7,-49,8.0200000000000003e+01,0.0000000000000000e+00,8.0200000000000003e+01,1.1499999999999999e+00,6.9700000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2086,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,726,"Pingvin","Gambler 38",555,8,-81,9.6900000000000006e+01,0.0000000000000000e+00,9.6900000000000006e+01,1.2669999999999999e+00,7.6500000000000000e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2087,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",24,580,"Hafsorkestern","Bavaria 30 Cr",537,9,-21,8.3799999999999997e+01,0.0000000000000000e+00,8.3799999999999997e+01,1.0840000000000001e+00,7.7299999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2088,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,634,"Kronkvist IV","Comfort 30",569,10,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0930000000000000e+00,0.0000000000000000e+00,1,0,1,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2089,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,813,"Bisbald","Bavaria 36 CR 01-05",555,11,-14,1.1550000000000000e+02,0.0000000000000000e+00,1.1550000000000000e+02,1.1850000000000001e+00,9.7500000000000000e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2090,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,821,"Salt","Arcona 32",580,12,-103,5.3000000000000000e+01,0.0000000000000000e+00,5.3000000000000000e+01,1.1419999999999999e+00,4.6399999999999999e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2091,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,198,"Far Out","Conqubin 38 CR",580,13,-60,7.4799999999999997e+01,0.0000000000000000e+00,7.4799999999999997e+01,1.2030000000000001e+00,6.2200000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2092,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,828,"PrimeTime","Dufour 365 Grand Large",580,14,-27,6.5500000000000000e+01,0.0000000000000000e+00,6.5500000000000000e+01,1.1599999999999999e+00,5.6500000000000000e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2093,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",24,195,"Reefer","Ballad",580,15,-13,6.9799999999999997e+01,0.0000000000000000e+00,6.9799999999999997e+01,1.0870000000000000e+00,6.4200000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2094,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,557,"Strazz","Albin Stratus",620,16,-52,1.0859999999999999e+02,0.0000000000000000e+00,1.0859999999999999e+02,1.1750000000000000e+00,9.2400000000000006e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2095,"Stockholm",182,"08/31/13 00:00:00","06:00-07:30",12,138,"Maxemilia","Maxi 77",537,17,-43,4.3700000000000003e+01,0.0000000000000000e+00,4.3700000000000003e+01,1.0449999999999999e+00,4.1799999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2096,"Stockholm",182,"08/31/13 00:00:00","06:00-07:30",12,787,"Zingara","Comet 41S",580,18,-70,4.5200000000000003e+01,0.0000000000000000e+00,4.5200000000000003e+01,1.3160000000000001e+00,3.4299999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2097,"Stockholm",182,"08/31/13 00:00:00","06:00-07:30",12,145,"Diana","Mistral 33",555,19,85,6.0100000000000001e+01,1.4199999999999999e+01,4.5899999999999999e+01,1.0800000000000001e+00,4.2500000000000000e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2098,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,765,"Wight Colt","Bavaria 36 CR 01-05",458,20,-17,9.2900000000000006e+01,0.0000000000000000e+00,9.2900000000000006e+01,1.1850000000000001e+00,7.8400000000000006e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2099,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,58,"Johanna II","HR 29",579,21,-145,6.7400000000000006e+01,0.0000000000000000e+00,6.7400000000000006e+01,1.0469999999999999e+00,6.4400000000000006e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2100,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,551,"Guding","S 30",537,22,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2100000000000000e+00,0.0000000000000000e+00,1,1,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2101,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",24,136,"Bon-Bon","Mixer CR",555,23,-49,9.0200000000000003e+01,0.0000000000000000e+00,9.0200000000000003e+01,1.1719999999999999e+00,7.7000000000000000e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2102,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,497,"Anja","Scampi",555,24,-29,1.0840000000000001e+02,0.0000000000000000e+00,1.0840000000000001e+02,1.0970000000000000e+00,9.8799999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2103,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,826,"Chanty","Safir",580,25,-82,6.9099999999999994e+01,0.0000000000000000e+00,6.9099999999999994e+01,1.1550000000000000e+00,5.9799999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2104,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,825,"Calypso","Aphrodite 30",585,26,-40,8.0200000000000003e+01,0.0000000000000000e+00,8.0200000000000003e+01,1.0800000000000001e+00,7.4299999999999997e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2105,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,820,"Minvila","Facil 35",533,27,22,1.1759999999999999e+02,3.6000000000000001e+00,1.1400000000000000e+02,1.1670000000000000e+00,9.7700000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2106,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,829,"Scaramouch","Vigg Albin",580,28,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.7099999999999997e-01,0.0000000000000000e+00,1,0,1,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2107,"Stockholm",182,"08/31/13 00:00:00","06:00-07:30",12,36,"Johanna","Maxi 95",540,29,30,3.7399999999999999e+01,3.1000000000000001e+00,3.4299999999999997e+01,1.0810000000000000e+00,3.1699999999999999e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2108,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",48,637,"Malin","Malö 40H",555,30,-11,1.3609999999999999e+02,0.0000000000000000e+00,1.3609999999999999e+02,1.0480000000000000e+00,1.2990000000000001e+02,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2109,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",24,824,"NoName","Elvström 717",555,31,-70,6.3500000000000000e+01,0.0000000000000000e+00,6.3500000000000000e+01,1.1359999999999999e+00,5.5899999999999999e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2018,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,744,"Katarina","Nordisk Folkbåt",579,37,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6799999999999997e-01,0.0000000000000000e+00,1,1,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2019,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,506,"Aniara","RJ 85",580,38,-30,6.7099999999999994e+01,0.0000000000000000e+00,6.7099999999999994e+01,1.0589999999999999e+00,6.3399999999999999e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2020,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,497,"Anja","Scampi",555,39,-14,1.0490000000000001e+02,0.0000000000000000e+00,1.0490000000000001e+02,1.0970000000000000e+00,9.5599999999999994e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2021,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,675,"Vitesse","Maxi 999",580,40,3,1.0859999999999999e+02,5.0000000000000000e-01,1.0809999999999999e+02,1.1590000000000000e+00,9.3299999999999997e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2022,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,765,"Wight Colt","Bavaria 36 8866",458,41,148,1.2030000000000000e+02,2.4699999999999999e+01,9.5599999999999994e+01,1.1799999999999999e+00,8.1000000000000000e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2023,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,711,"NoName","Maxi 77",555,42,-18,9.5299999999999997e+01,0.0000000000000000e+00,9.5299999999999997e+01,1.0449999999999999e+00,9.1200000000000003e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2024,"Stockholm",164,"09/01/12 00:00:00","07:00-07:30",12,704,"Maritime","Bagatelle 27",540,43,-15,2.6600000000000001e+01,0.0000000000000000e+00,2.6600000000000001e+01,1.0400000000000000e+00,2.5600000000000001e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2025,"Stockholm",164,"09/01/12 00:00:00","07:00-07:30",12,36,"Johanna","Maxi 95",579,44,75,3.9799999999999997e+01,8.3000000000000007e+00,3.1500000000000000e+01,1.0800000000000001e+00,2.9199999999999999e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2026,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,804,"Gran Cru","Dufour 375 Grand Large",555,45,-23,1.0230000000000000e+02,0.0000000000000000e+00,1.0230000000000000e+02,1.1799999999999999e+00,8.6700000000000003e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2027,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,30,"Hägern","Maxi 77",537,46,-37,1.0120000000000000e+02,0.0000000000000000e+00,1.0120000000000000e+02,1.0449999999999999e+00,9.6799999999999997e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2028,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,108,"Vindälva","Sveakryssare",537,47,11,1.1190000000000001e+02,1.7000000000000000e+00,1.1020000000000000e+02,1.1639999999999999e+00,9.4700000000000003e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2029,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,811,"jojo","J/80",580,48,-16,1.2490000000000001e+02,0.0000000000000000e+00,1.2490000000000001e+02,1.2000000000000000e+00,1.0409999999999999e+02,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2030,"Stockholm",165,"09/01/12 00:00:00","12:00-12:30",24,585,"Barbara","Granada 31 MH",580,49,-47,8.7799999999999997e+01,0.0000000000000000e+00,8.7799999999999997e+01,1.1100000000000001e+00,7.9099999999999994e+01,1,0,0,0,"2012","H",1,0,,0,0,0.0000000000000000e+00
2053,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,818,"Malini 3.0","Hanse 355",533,23,-42,1.0200000000000000e+02,0.0000000000000000e+00,1.0200000000000000e+02,1.2000000000000000e+00,8.5000000000000000e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2054,"Stockholm",172,"05/31/13 00:00:00","12:00-20:00",48,17,"Pamina","Comfort 30",580,24,-5,1.3480000000000001e+02,0.0000000000000000e+00,1.3480000000000001e+02,1.0930000000000000e+00,1.2330000000000000e+02,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2055,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,38,"Sarakina II","Shipman 28",540,25,32,7.7299999999999997e+01,3.3999999999999999e+00,7.3900000000000006e+01,1.0509999999999999e+00,7.0299999999999997e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2056,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,766,"SeaMore","Bavaria 30 Cr",540,26,47,8.2900000000000006e+01,5.4000000000000004e+00,7.7500000000000000e+01,1.0880000000000001e+00,7.1200000000000003e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2057,"Stockholm",170,"06/01/13 00:00:00","07:00-07:30",12,59,"Vindinga","Vindö 40 503",579,27,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,1,1,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2058,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,30,"Hägern","Maxi 77",537,28,-87,6.0000000000000000e+01,0.0000000000000000e+00,6.0000000000000000e+01,1.0449999999999999e+00,5.7399999999999999e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2059,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,819,"Smörblomman","IF",537,29,-4,5.2600000000000001e+01,0.0000000000000000e+00,5.2600000000000001e+01,1.0169999999999999e+00,5.1700000000000003e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2060,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,820,"Minvila","Facil 35",533,30,33,1.1150000000000000e+02,5.0999999999999996e+00,1.0640000000000001e+02,1.1670000000000000e+00,9.1200000000000003e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2062,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,755,"Fia","Linjett 30 LR",540,32,50,6.5200000000000003e+01,4.5000000000000000e+00,6.0700000000000003e+01,1.0800000000000001e+00,5.6200000000000003e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2063,"Stockholm",171,"06/01/13 00:00:00","12:00-12:30",24,135,"Orina","IF",569,33,-68,6.8299999999999997e+01,0.0000000000000000e+00,6.8299999999999997e+01,1.0169999999999999e+00,6.7200000000000003e+01,1,0,0,0,"2013","V",1,0,,0,0,0.0000000000000000e+00
2110,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,167,"Angeya","Conqubin 38 CR",537,32,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2030000000000001e+00,0.0000000000000000e+00,1,1,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2111,"Stockholm",179,"08/30/13 00:00:00","12:00-16:00",24,610,"Sissela af Böljeby","Swan 36 S&S",580,33,-14,8.8599999999999994e+01,0.0000000000000000e+00,8.8599999999999994e+01,1.1330000000000000e+00,7.8200000000000003e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2112,"Stockholm",180,"08/31/13 00:00:00","12:00-16:00",24,830,"Lenica","Arabesque 32",555,34,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1070000000000000e+00,0.0000000000000000e+00,1,0,1,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2113,"Stockholm",182,"08/31/13 00:00:00","06:00-07:30",12,823,"Klöver Dam","OE 36",540,35,127,4.3299999999999997e+01,1.5300000000000001e+01,2.8000000000000000e+01,1.1250000000000000e+00,2.4899999999999999e+01,1,0,0,0,"2013","H",1,0,,0,0,0.0000000000000000e+00
2114,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,821,"Salt","Arcona 32",580,1,-1440,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1419999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2115,"Stockholm",186,"05/29/14 00:00:00","12:00-16:30",48,509,"Busy Bee","Dominant 95",540,2,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1630000000000000e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2116,"Stockholm",191,"05/29/14 00:00:00","12:00-20:00",72,8,"Kajsa","Skärgårdskryssare 75",537,3,-34,3.0469999999999999e+02,0.0000000000000000e+00,3.0469999999999999e+02,1.2600000000000000e+00,2.4180000000000001e+02,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2117,"Stockholm",186,"05/29/14 00:00:00","12:00-16:30",48,136,"Bon-Bon","Mixer CR",555,4,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1719999999999999e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2118,"Stockholm",187,"05/30/14 00:00:00","16:00-16:30",24,831,"Lilla blå","Maxi 77",555,5,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0449999999999999e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2119,"Stockholm",188,"05/31/14 00:00:00","06:00-06:00",12,832,"Thalassa","Bavaria 42 Cr",555,6,-39,3.1500000000000000e+01,0.0000000000000000e+00,3.1500000000000000e+01,1.2609999999999999e+00,2.5000000000000000e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2120,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,793,"Deanja II","Bavaria 40 CR",555,7,-128,6.4900000000000006e+01,0.0000000000000000e+00,6.4900000000000006e+01,1.2200000000000000e+00,5.3200000000000003e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2121,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,726,"Pingvin","Gambler 38",555,8,-105,6.9400000000000006e+01,0.0000000000000000e+00,6.9400000000000006e+01,1.2669999999999999e+00,5.4799999999999997e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2122,"Stockholm",187,"05/30/14 00:00:00","16:00-16:30",24,825,"Calypso","Aphrodite 30",585,9,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0800000000000001e+00,0.0000000000000000e+00,1,0,1,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2123,"Stockholm",187,"05/30/14 00:00:00","16:00-16:30",24,30,"Hägern","Maxi 77",537,10,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0449999999999999e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2124,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,833,"Finally","Sun Odyssey 42i Performance",569,11,16,8.6200000000000003e+01,1.8999999999999999e+00,8.4299999999999997e+01,1.2500000000000000e+00,6.7400000000000006e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2125,"Stockholm",187,"05/30/14 00:00:00","16:00-16:30",24,809,"Storslam","Forgus 31",540,12,92,7.1200000000000003e+01,9.0999999999999996e+00,6.2100000000000001e+01,1.0910000000000000e+00,5.6899999999999999e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2126,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,38,"Sarakina II","Shipman 28",540,13,-21,5.4799999999999997e+01,0.0000000000000000e+00,5.4799999999999997e+01,1.0509999999999999e+00,5.2100000000000001e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2127,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,634,"Kronkvist IV","Comfort 30",569,14,-115,5.0899999999999999e+01,0.0000000000000000e+00,5.0899999999999999e+01,1.0930000000000000e+00,4.6600000000000001e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2128,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,766,"SeaMore","Bavaria 30 Cr",540,15,-27,6.3200000000000003e+01,0.0000000000000000e+00,6.3200000000000003e+01,1.0840000000000001e+00,5.8299999999999997e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2129,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,23,"Amina","Linjett 32 7/8",555,16,-33,6.0500000000000000e+01,0.0000000000000000e+00,6.0500000000000000e+01,1.1270000000000000e+00,5.3700000000000003e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2130,"Stockholm",186,"05/29/14 00:00:00","12:00-16:30",48,108,"Vindälva","Sveakryssare",555,17,-26,2.0859999999999999e+02,0.0000000000000000e+00,2.0859999999999999e+02,1.1830000000000001e+00,1.7630000000000001e+02,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2131,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,834,"Cenita","Cenit 33",537,18,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1699999999999999e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2132,"Stockholm",194,"06/01/14 00:00:00","07:00-07:30",12,500,"Vilja","Elan 333",555,19,-115,4.9100000000000001e+01,0.0000000000000000e+00,4.9100000000000001e+01,1.2130000000000001e+00,4.0500000000000000e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2133,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,813,"Bisbald","Bavaria 36 CR 01-05",555,20,-82,5.5600000000000001e+01,0.0000000000000000e+00,5.5600000000000001e+01,1.1850000000000001e+00,4.6899999999999999e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2134,"Stockholm",186,"05/29/14 00:00:00","12:00-16:30",48,607,"Vindil","Scampi",537,21,-95,1.7180000000000001e+02,0.0000000000000000e+00,1.7180000000000001e+02,1.0970000000000000e+00,1.5659999999999999e+02,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2135,"Stockholm",192,"05/30/14 00:00:00","12:00-20:00",48,765,"Wight Colt","Bavaria 36 CR 01-05",458,22,-15,1.8069999999999999e+02,0.0000000000000000e+00,1.8069999999999999e+02,1.1850000000000001e+00,1.5250000000000000e+02,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2136,"Stockholm",192,"05/30/14 00:00:00","12:00-20:00",48,17,"Pamina","Comfort 30",580,23,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0930000000000000e+00,0.0000000000000000e+00,1,1,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2137,"Stockholm",191,"05/29/14 00:00:00","12:00-20:00",72,195,"Reefer","Ballad",580,24,-65,2.8130000000000001e+02,0.0000000000000000e+00,2.8130000000000001e+02,1.0870000000000000e+00,2.5880000000000001e+02,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2138,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,817,"Wanja-Maja","Vega Outboard",555,25,-130,4.6200000000000003e+01,0.0000000000000000e+00,4.6200000000000003e+01,1.0200000000000000e+00,4.5299999999999997e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
2139,"Stockholm",193,"05/31/14 00:00:00","12:00-12:30",24,58,"Johanna II","HR 29",555,26,-23,6.2700000000000003e+01,0.0000000000000000e+00,6.2700000000000003e+01,1.0469999999999999e+00,5.9899999999999999e+01,1,0,0,0,"2014","V",1,0,,0,0,0.0000000000000000e+00
